Date,AAPL_Daily_Adj._Open-Adj._Close_P_Delta,AAPL_AfterHours_Adj._Close-Adj._Open_P_Delta,AAPL_Adj._Volume,AAPL_25-day_Adj._Close_MA,AAPL_50-day_Adj._Close_MA,AAPL_100-day_Adj._Close_MA,AAPL_200-day_Adj._Close_MA,GOOGL_Daily_Adj._Open-Adj._Close_P_Delta,GOOGL_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOGL_Adj._Volume,GOOGL_25-day_Adj._Close_MA,GOOGL_50-day_Adj._Close_MA,GOOGL_100-day_Adj._Close_MA,GOOGL_200-day_Adj._Close_MA,GOOG_Daily_Adj._Open-Adj._Close_P_Delta,GOOG_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOG_Adj._Volume,GOOG_25-day_Adj._Close_MA,GOOG_50-day_Adj._Close_MA,GOOG_100-day_Adj._Close_MA,GOOG_200-day_Adj._Close_MA,AOSL_Daily_Adj._Open-Adj._Close_P_Delta,AOSL_AfterHours_Adj._Close-Adj._Open_P_Delta,AOSL_Adj._Volume,AOSL_25-day_Adj._Close_MA,AOSL_50-day_Adj._Close_MA,AOSL_100-day_Adj._Close_MA,AOSL_200-day_Adj._Close_MA,MSFT_Daily_Adj._Open-Adj._Close_P_Delta,MSFT_AfterHours_Adj._Close-Adj._Open_P_Delta,MSFT_Adj._Volume,MSFT_25-day_Adj._Close_MA,MSFT_50-day_Adj._Close_MA,MSFT_100-day_Adj._Close_MA,MSFT_200-day_Adj._Close_MA,FB_Daily_Adj._Open-Adj._Close_P_Delta,FB_AfterHours_Adj._Close-Adj._Open_P_Delta,FB_Adj._Volume,FB_25-day_Adj._Close_MA,FB_50-day_Adj._Close_MA,FB_100-day_Adj._Close_MA,FB_200-day_Adj._Close_MA,ORCL_Daily_Adj._Open-Adj._Close_P_Delta,ORCL_AfterHours_Adj._Close-Adj._Open_P_Delta,ORCL_Adj._Volume,ORCL_25-day_Adj._Close_MA,ORCL_50-day_Adj._Close_MA,ORCL_100-day_Adj._Close_MA,ORCL_200-day_Adj._Close_MA,INTC_Daily_Adj._Open-Adj._Close_P_Delta,INTC_AfterHours_Adj._Close-Adj._Open_P_Delta,INTC_Adj._Volume,INTC_25-day_Adj._Close_MA,INTC_50-day_Adj._Close_MA,INTC_100-day_Adj._Close_MA,INTC_200-day_Adj._Close_MA,IBM_Daily_Adj._Open-Adj._Close_P_Delta,IBM_AfterHours_Adj._Close-Adj._Open_P_Delta,IBM_Adj._Volume,IBM_25-day_Adj._Close_MA,IBM_50-day_Adj._Close_MA,IBM_100-day_Adj._Close_MA,IBM_200-day_Adj._Close_MA,ex_AAPL_Daily_Adj._Open-Adj._Close_P_Delta,pr_AAPL_Daily_Adj._Open-Adj._Close_P_Delta,Abs Prediction Error,ex AAPL cumulative sum,pr AAPL cumulative sum,ex AAPL 5-day MA,pr AAPL 5-day MA
336,-0.001373249,-0.002841951,21984703,103.5650938,99.3597457,99.43807661,101.4642983,-0.003240787,-0.003687325,865160,784.1304,749.512,745.8541,746.87845,-0.003217908,-0.003215434,719429,762.1812,732.2996,728.8818,728.48805,0.014646465,0,357245,15.6556,14.8498,14.0018,12.0271,0.003134796,-0.002951389,14214341,56.05112202,53.24517815,52.45264557,52.20654434,-0.000806387,-0.002501816,12400816,123.0152,118.9648,117.2654,111.341525,0.004639805,-0.002430724,8544577,40.82354805,40.19965195,39.92488355,38.40133973,0.000286041,-0.003717472,16085181,34.4473559,33.30621813,31.93842345,31.55737374,0.002921251,-0.003222608,3652013,159.0884441,154.3756999,150.2026341,140.299607,0.00542429,0.0146061,0.00918181,-0.057337992,-0.048156182,0.003052379,0.010623298
337,0.00542429,-0.004572056,25368072,104.0071587,99.5635607,99.44851087,101.4113332,-0.000175046,-0.001425624,1120763,786.6912,750.6546,746.1672,747.1326,0.000541935,-0.002772691,861546,764.404,733.2364,729.1307,728.75435,0.014435042,0.005888126,243381,15.9048,14.9822,14.0959,12.0823,0.003308375,-0.000347102,17271044,56.22018059,53.37077626,52.48542866,52.23098305,-0.000323625,-0.001861444,11688265,123.2832,119.0648,117.354,111.446425,0.006822612,-0.005082285,9109870,40.80568703,40.24753598,39.93134109,38.40918796,0.011481056,-0.001135074,16417640,34.46459258,33.37649238,31.96875861,31.56736004,-0.004973887,-0.000249938,2815163,159.1530076,154.5329645,150.3442231,140.4155446,-0.003215139,0.0137792,0.016994339,-0.065125187,-0.048130848,-6.89176E-05,0.011763338
338,-0.003215139,0.000737259,25820230,104.3738398,99.76669144,99.45609496,101.3569161,-0.001953639,0.004429387,853365,788.4412,751.9298,746.5077,747.3408,-0.001448394,0.004312634,951362,765.9388,734.2912,729.4027,728.97455,-0.018048781,0.013412817,382210,16.146,15.1122,14.1787,12.13555,0.001215278,0.003988209,15221922,56.3809588,53.50013204,52.51694402,52.25446161,0.006648828,0.002899718,14386361,123.4744,119.2154,117.4545,111.547475,0.002675748,0.00363901,9834700,40.78901675,40.29956508,39.93739735,38.41516682,0.004545454,0.003959276,14941430,34.48738069,33.44717854,32.00379974,31.57755733,0,0.0020625,2039331,159.2128411,154.7100701,150.4558269,140.5324772,0.002394327,0.0113978,0.009003473,-0.061993601,-0.052990128,0.000866027,0.012026038
339,0.002394327,-0.002618282,21257669,104.7524675,100.0060744,99.45722652,101.3069174,-0.004859584,0.000338945,917513,790.1684,753.224,746.7769,747.5204,-0.004384381,-0.001942804,928232,767.3436,735.3656,729.6244,729.1787,-0.021323529,0.006761833,220632,16.3754,15.2355,14.25945,12.188425,-0.000172712,-0.001554673,18732373,56.58483474,53.66031667,52.54731206,52.2791296,-0.001124408,0.000804052,13309452,123.6248,119.4238,117.5376,111.625525,0.003142374,-0.003614458,10631824,40.80568703,40.35952371,39.9437695,38.42317244,-0.002816901,-0.002259887,18316042,34.50781697,33.51609783,32.03826142,31.58867898,-0.000436599,-0.002308748,2838137,159.2939864,154.9137492,150.5595929,140.659002,-0.004927923,0.0113555,0.016283423,-0.069539806,-0.053256383,-0.000339539,0.01229786
340,-0.004927923,-0.00592428,23675081,105.0949022,100.2267673,99.4390869,101.2521552,-0.004091057,-0.002016129,1284437,791.6292,754.431,747.0617,747.6804,-0.00121986,-0.003430175,1071999,768.4816,736.393,729.8679,729.3581,-0.007462687,0.000501253,159674,16.5882,15.3479,14.34105,12.240675,0.002595156,-0.001207938,18151506,56.67973518,53.82781424,52.5796485,52.30148522,-0.007953724,-0.002915452,12243719,123.6872,119.5946,117.6469,111.70745,-0.006771463,0.001217434,9830250,40.79854262,40.4067964,39.94676135,38.42772047,-0.004813137,-0.00284495,16343525,34.49705504,33.58064609,32.07463596,31.59933441,-0.005253612,-0.000314367,3620365,159.2572056,155.097768,150.655747,140.7811536,0.001676134,0.0108705,0.009194366,-0.073787952,-0.064593586,0.000270338,0.01240182
341,0.001676134,-0.001487404,25086248,105.4400096,100.4446405,99.42925484,101.1975016,-0.000883838,0.001503854,1202680,793.1048,755.6132,747.389,747.86305,0.003142112,-0.000532876,926883,769.7128,737.4028,730.184,729.5807,0.001503006,0.00050025,208025,16.817,15.4617,14.42215,12.293475,0.005010366,0.001891009,18552579,56.78772153,54.00244709,52.62269859,52.3286075,0.006254061,0.001291468,10730811,123.8184,119.7804,117.7636,111.79445,-0.000486381,0.000243309,7567154,40.79973336,40.46237593,39.95536985,38.43496763,0.001141227,0.000569963,12427980,34.53985475,33.65444362,32.11139149,31.61206332,-0.002327044,0.001575995,2575023,159.2395405,155.2809295,150.7678863,140.9153867,-0.004375756,0.0122053,0.016581056,-0.079651112,-0.063070056,-0.001689671,0.01192166
342,-0.004375756,-0.002992332,27766291,105.790524,100.6418648,99.40184509,101.1583006,0.000921147,-0.000214316,1248881,794.4624,756.9926,747.6405,748.03785,0.000702211,-0.001039582,1166681,770.7848,738.5864,730.4225,729.7868,0.0315,0.005332041,322962,17.0666,15.5845,14.50855,12.350075,-0.004289636,0.00258487,20971202,56.859738,54.16047714,52.65886853,52.35817653,0.007335752,-0.004881562,17504825,123.9768,119.9918,117.8761,111.8797,0.003648747,0.005332041,9228217,40.80687777,40.51717615,39.96339901,38.44389141,0.004272287,0.006239365,14469924,34.57403801,33.73003942,32.14807654,31.62631325,-0.003524673,0.003221324,2498909,159.1459158,155.4504788,150.8767587,141.047313,0.001875821,0.0111318,0.009255979,-0.080767623,-0.071511644,-0.000671479,0.01139218
343,0.001875821,-0.009548774,24970300,106.1885092,100.8806357,99.39704217,101.1217308,0.003492844,-0.003694303,773698,795.9944,758.824,747.9975,748.1907,0.00443583,-0.00365214,847565,772.08,740.195,730.7412,729.97055,-0.00096432,0.006274131,186509,17.319,15.7155,14.59335,12.407175,-0.001375043,-0.002065405,16417207,56.92821776,54.32503157,52.70220347,52.38741649,0.01761158,0.000474158,15925900,124.1732,120.2622,118.0051,111.96735,-0.004098361,0.001936577,9168520,40.81283144,40.55240474,39.97960726,38.45737912,0.001972942,0.001125176,15264300,34.61855116,33.81001223,32.19281453,31.64369587,0.005603475,0.000250438,2475853,159.0849948,155.629502,151.0167337,141.1883444,0.001890359,0.00912667,0.007236311,-0.088426038,-0.081189727,-0.000772273,0.010937954
344,0.001890359,-0.003207547,24863945,106.5803827,101.107643,99.38290139,101.0829898,-0.001210776,-0.002929589,1167413,797.3652,760.5398,748.322,748.36765,-0.00031196,-0.002704495,1130029,773.3068,741.7026,731.0406,730.15985,0.018705036,-0.001883239,172919,17.5774,15.8565,14.68355,12.467125,-0.001552259,-0.004145794,16930185,56.98716813,54.48659832,52.74384433,52.41720861,-0.00600316,-0.001907184,17804286,124.358,120.5116,118.1572,112.05645,-0.001932834,-0.000968289,6840673,40.82751717,40.58664468,39.99197404,38.47287763,0.003090756,-0.002240896,15183208,34.65325998,33.88488589,32.23825998,31.66404882,-0.00225338,0.001631117,1813343,159.0322187,155.7703472,151.1428308,141.3373283,0.004164301,0.00897214,0.004807839,-0.087469284,-0.082661445,0.001046172,0.010461282
345,0.004164301,0.000377003,29662406,106.7276707,101.32061,99.36621486,101.0612783,0.000316616,0.002696715,1071420,798.4804,762.1592,748.6451,748.61655,5.22E-05,0.002868131,1248556,774.318,743.1248,731.3501,730.4101,-0.006132075,0.005220693,183072,17.8298,15.9895,14.76655,12.526125,-0.00329575,-0.007831535,20860269,57.05154057,54.61750769,52.78229176,52.44718523,0.004140127,0.002061529,14200636,124.4692,120.7464,118.3285,112.1673,-0.001211534,-0.005822416,9694690,40.83902761,40.61395754,40.00315226,38.49445246,0.007580011,0.002786291,20562722,34.70575416,33.9605759,32.28520042,31.6867479,-0.004885381,-0.003524673,2323649,158.9702263,155.8922388,151.2647477,141.4899497,0.005558696,0.0100525,0.004493804,-0.081533585,-0.077039781,0.001822684,0.010297682
346,0.005558696,0.009088354,26701523,106.8450119,101.5532364,99.34183014,101.0337253,-0.000732342,0.004890068,1303460,799.5028,763.7778,748.9159,748.82145,-0.000610985,0.005502224,925131,775.2328,744.5512,731.607,730.6092,0.008970727,0.005147403,166485,18.1002,16.1233,14.85285,12.587525,0.010173654,0.00138913,26075363,57.120289,54.75494887,52.8186978,52.47333605,-0.001661655,0.005389554,13536125,124.516,120.9916,118.4841,112.27795,0.004392386,0.002429543,10652531,40.83783687,40.6396842,40.01196213,38.511708,0.000833565,0.005274847,18925769,34.7657726,34.03943709,32.33157579,31.71014043,0.007705912,0.002131127,2358385,158.9524772,156.0494184,151.3895069,141.6363998,0.000278551,0.00970163,0.009423079,-0.07216668,-0.062743601,0.002753546,0.009796948
347,0.000278551,0.001578019,26802450,107.007292,101.7948748,99.31165783,101.0135187,0.002011895,0.001907463,1349896,799.724,765.4178,749.1655,749.0759,-0.002005149,0.002579524,1072658,775.3396,745.943,731.8044,730.84,0.005121043,0.00880037,175168,18.3922,16.2599,14.93505,12.649675,0,0.001907404,18900489,57.17365643,54.87581446,52.84903687,52.50198707,-0.002680331,0.001264722,12118773,124.6188,121.2202,118.6441,112.38485,-0.000242366,0.002909091,9019468,40.84617201,40.65098312,40.01286607,38.52936102,-0.003590169,0.008314856,16726718,34.82462709,34.10570029,32.37591027,31.73121752,-0.002064048,0.002068317,2315366,158.9646016,156.1590434,151.4987922,141.7823695,-0.002038925,0.00908329,0.011122215,-0.072627586,-0.061505371,0.001970596,0.009387246
348,-0.002038925,0.001393016,24354375,107.0947546,102.088952,99.28039801,100.9754551,0.012061774,-0.000111383,1989537,800.0072,767.8742,749.4918,749.31595,0.008571983,-0.000102554,1442822,775.6276,748.0402,732.0732,731.0404,0.016988062,0.004063205,244228,18.7078,16.4157,15.02245,12.713325,-0.002942195,-0.002430134,16278416,57.22858857,55.03655677,52.87868185,52.52605716,0.024157259,0.002389578,26278407,124.8356,121.5732,118.833,112.49465,-0.002900653,-0.002666667,8308325,40.85014113,40.69391882,40.01446206,38.54421854,0.00522265,0.002187585,22337790,34.90332649,34.21005462,32.42832966,31.75220961,0.002939705,-0.000997817,2994056,158.9758186,156.4566714,151.6166873,141.9226689,0.00510804,0.00814693,0.00303889,-0.06612653,-0.06308764,0.002614133,0.009191298
349,0.00510804,-0.010433582,41986323,107.2722456,102.4238875,99.27823869,100.9335897,7.43E-05,-0.00342826,1145724,800.322,770.4112,749.7717,749.5562,0.000448718,-0.002255398,894021,775.9988,750.282,732.2867,731.2501,-0.005845324,-0.004975124,222353,19.0254,16.5867,15.10835,12.776425,0.003306073,-0.000520291,17493359,57.28550755,55.22593499,52.90598084,52.54993758,0.007766841,-0.000991988,27990796,125.154,122.0148,119.0471,112.6186,0.002673797,-0.007757576,10415336,40.87157436,40.75168426,40.01823309,38.55750666,-0.005184175,-0.003017005,18495645,34.98908441,34.32857534,32.48297722,31.7671392,0.009051751,-0.00674338,2866227,159.0723675,156.8405915,151.7419164,142.0649288,-0.016130536,0.00798415,0.024114686,-0.092690648,-0.068575962,-0.001444835,0.0089937
350,-0.016130536,-0.008339651,51633388,107.2840451,102.6712276,99.27092796,100.8749508,-0.002955714,-0.005069503,1177660,800.4788,772.6428,749.9233,749.6854,-0.0041999,-0.006732704,1270264,776.0844,752.1876,732.3738,731.3437,0.046818182,-0.000434216,285136,19.3686,16.7733,15.20555,12.843475,-0.003470415,-0.011144001,20146083,57.31788627,55.3908014,52.92305498,52.57145883,-0.004964864,-0.004298764,15676595,125.4644,122.3662,119.2453,112.73335,-0.005130711,-0.009577603,16732092,40.87197127,40.78607911,40.01457,38.56659583,0.002475928,-0.009330406,20356511,35.07601825,34.43744086,32.53557112,31.78022744,-0.009654313,-0.006100629,3963164,159.0607235,157.1289506,151.8330978,142.1856283,-0.014430428,0.0077467,0.022177128,-0.115460727,-0.093283599,-0.00544266,0.00853254
351,-0.014430428,-0.00465432,45545213,107.175011,102.8549844,99.24544656,100.8120048,-0.012882306,-0.005022321,1887633,800.128,774.5086,750.0456,749.7443,-0.013556681,-0.005963194,1885496,775.6064,753.6986,732.4311,731.3621,-0.050390964,-0.009606587,338532,19.6738,16.9385,15.29025,12.905425,-0.010213066,-0.00373599,35113934,57.28520066,55.50970931,52.92869558,52.58692024,-0.02012181,-0.008969316,27100679,125.574,122.625,119.3934,112.8341,-0.007438631,-0.001748688,14477482,40.83743996,40.77870285,40.00583976,38.57324251,-0.018282548,-0.007054176,29457900,35.11015665,34.51188168,32.57872927,31.78922476,-0.014807315,-0.002761899,5185972,158.8832769,157.2974639,151.9744991,142.2901185,0.027179737,0.00625046,0.020929277,-0.09293531,-0.113864587,-6.24224E-05,0.007842306
352,0.027179737,0.019632018,44518551,107.0938323,103.0609544,99.24078219,100.7550222,0.018227706,-0.006021381,1863737,799.8036,776.4144,750.2846,749.89025,0.018394184,-0.005903618,1310986,775.0784,755.237,732.5946,731.4658,0.016166282,-0.000454546,249617,19.975,17.0999,15.37735,12.967675,0.01875,-0.009640666,29302962,57.26338504,55.63286753,52.95052285,52.60626198,0.021673547,-0.005128604,21252752,125.7156,122.9132,119.5561,112.94885,0.018018018,-0.007620452,14927201,40.81957894,40.77671249,40.00316388,38.5815447,0.025291276,-0.009146342,22796599,35.15382205,34.58188757,32.62433309,31.80197845,0.019515651,-0.004169562,4367529,158.73226,157.4522697,152.1211309,142.406818,0.005759464,0.00487848,0.000880984,-0.067543828,-0.068424812,0.001497255,0.007001344
353,0.005759464,0.005556316,61462232,107.08425,103.3146916,99.27427955,100.7155736,-0.006662385,-0.001508774,1809044,799.1432,777.9838,750.3718,749.98755,-0.006265697,-0.000105306,1395046,774.1956,756.4466,732.6001,731.5235,-0.055934516,-0.002408478,220612,20.2202,17.2397,15.45305,13.024375,0.000530973,-0.002476561,30130213,57.21695739,55.74589164,52.96532189,52.62574632,-0.006404749,-0.002515526,18016152,125.7936,123.1736,119.6938,113.05785,-0.004706465,-0.003982081,13395176,40.7806816,40.76321749,39.99661411,38.58834706,-0.003916084,-0.0028082,23591345,35.17644867,34.64354986,32.66556558,31.81196449,-0.011546025,-0.000705988,3636719,158.4852883,157.5467176,152.2121356,142.5141187,0.028518348,0.00550947,0.023008878,-0.033469164,-0.056478042,0.006179317,0.006473852
354,0.028518348,0.018145269,110503132,107.2044581,103.6598898,99.34745394,100.6956135,0.003720493,-0.000569289,1313912,798.4624,779.6952,750.8987,750.08,0.003791419,0.000524597,1094490,773.3248,757.8066,733.0373,731.58465,-0.011588605,-0.005373718,176959,20.4442,17.3785,15.52435,13.079475,-0.002305373,-0.001955208,24274273,57.15427232,55.85335385,53.01664849,52.64272148,0.006935141,0.001643578,15720388,125.902,123.449,119.8659,113.16945,0.005747126,-0.00173913,11625324,40.74694412,40.76024065,39.99362602,38.59588908,0.003097719,0.003368894,14127224,35.20423574,34.70678952,32.71011948,31.82195175,-0.010597302,0.00162285,3860553,158.1792495,157.6194468,152.2934842,142.6104822,0.015018444,0.00388629,0.011132154,-0.000305451,-0.011437605,0.012409113,0.00565428
355,0.015018444,-0.003893744,89519804,107.5056948,104.0687991,99.46372825,100.6918563,0.014202352,-0.002758259,1566360,798.172,781.5404,751.4889,750.2719,0.01162684,-0.002604437,1346751,772.808,759.2864,733.5234,731.73045,0.027013753,0.004304161,167172,20.685,17.5279,15.60015,13.135325,0.018521817,0.007693653,27062614,57.13565049,55.97514727,53.07397908,52.66227192,0.002891077,-0.001168679,15111838,126.0408,123.682,120.0484,113.29,0.016923843,-0.030592266,19069164,40.73781515,40.7667897,39.99589991,38.60748747,0.022943481,0.031728665,24585103,35.28481825,34.78297368,32.76644293,31.83510312,0.008813999,-0.00398304,3662573,157.9247457,157.7105285,152.3877717,142.7101992,-0.001737318,0.00377619,0.005513508,-0.005936513,-0.000423005,0.014947735,0.004860178
356,-0.001737318,0.002349461,77977003,107.7838512,104.4566616,99.58071565,100.6895613,-0.00131411,0.003934985,2130571,797.7628,783.3546,752.2149,750.3428,-0.001130237,0.0046041,2049338,772.1692,760.7568,734.1308,731.73965,0.020952381,0,326749,20.781,17.6853,15.67805,13.193925,-0.006593788,0.000349345,44606965,57.10835588,56.0981328,53.13847336,52.67788616,0.006786271,0.006508096,24119174,126.2076,123.9464,120.2515,113.39975,-0.017419844,0.005395683,50702337,40.64414401,40.73483831,39.98020884,38.60818561,-0.001325557,0.000530926,74577899,35.40350875,34.8766584,32.83368432,31.85221375,-0.007739938,0.006695268,6463213,157.5406115,157.7610159,152.4613938,142.7919374,-0.013976908,0.00378811,0.017765018,-0.01756396,0.000201058,0.006716406,0.004367708
357,-0.013976908,-0.004666315,46736366,107.998736,104.8032177,99.7485946,100.6857856,-0.007140093,0.005795899,1149522,797.2964,784.9068,752.9542,750.4305,-0.00869993,0.004309782,1172824,771.4684,761.9582,734.7294,731.75625,-0.020988806,0.008099095,201470,20.8354,17.8267,15.75015,13.250175,-0.005936791,0.007377481,20937104,57.08256164,56.19659539,53.20468992,52.6919596,-0.009699022,0,14958794,126.3584,124.1746,120.4491,113.51265,0.002555584,0.008157023,19801878,40.57031846,40.70229156,39.96561653,38.61302111,-0.014062085,0.006996771,30531708,35.50632091,34.94446199,32.89244705,31.86805196,0,0.006457028,2450117,157.2599438,157.7953676,152.5316948,142.8863908,0.004599735,0.00234749,0.002252245,-0.01763054,-0.019882785,0.00648446,0.00386151
358,0.004599735,0.00246544,34412356,108.1614913,105.1436378,99.94578062,100.6872425,-0.000275,0.001850509,1050041,797.0492,786.3584,753.9014,750.5884,0.00313394,0.001620409,978631,771.0272,763.0846,735.5333,731.8506,-0.017485822,-0.015392015,184552,20.8938,17.9575,15.82375,13.305775,-0.009415867,0.012321774,17383982,57.04489092,56.28694783,53.27990893,52.71035259,-7.77E-05,0.00380908,11083808,126.548,124.39,120.5682,113.63395,-0.012136536,0.00307141,12119101,40.47823497,40.66835562,39.95457756,38.6214277,-0.00748263,0.00188476,24796900,35.59484259,35.00438323,32.95726035,31.88761388,-0.009110156,0.00297831,2159092,156.9654012,157.8042976,152.6309261,142.9825204,-0.002635046,0.00280752,0.005442566,-0.017800146,-0.01235758,0.000253781,0.00332112
359,-0.002635046,0.007045354,34410510,108.3274301,105.4749523,100.1534878,100.6698669,0.004705089,0.006173683,1348476,797.2028,787.8088,754.8729,750.7175,0.00460746,0.004869753,1167810,770.9904,764.1962,736.3654,731.89765,0.016609673,0.007688611,185540,20.9634,18.0875,15.90195,13.360425,0.00434707,0.002770083,33707272,57.05760668,56.38393355,53.36485949,52.72514187,0.006272748,0.004309681,14068336,126.8136,124.6302,120.6918,113.75275,0.008165348,0.004302708,10993990,40.40639397,40.63045056,39.95255126,38.62539638,0.006449879,0.004005341,21233698,35.68376122,35.05942624,33.03325431,31.90438295,0.004002324,0.003986369,2473895,156.7604504,157.8010307,152.7518594,143.0767278,0.002361172,0.0027403,0.000379128,-0.00839362,-0.008014492,-0.002277673,0.003091922
360,0.002361172,-0.001744896,30931499,108.5423149,105.8384408,100.3728232,100.6614819,0.007345679,-0.000992708,1759290,797.624,789.5382,755.8883,750.9323,0.00924359,-0.000787592,1486223,771.2824,765.6008,737.2554,732.01745,-0.002384359,-0.001434034,106278,21.0146,18.2165,15.98115,13.417125,-0.001726519,0.000864753,19822203,57.06793824,56.476188,53.4431523,52.74071586,-0.003218391,-0.019372694,15538307,127.042,124.8962,120.8069,113.8751,-0.004284274,-0.003037206,9679298,40.338919,40.59175168,39.94617491,38.63103254,-0.001329787,-0.002663116,17013410,35.78419163,35.11507515,33.1070185,31.92140625,-0.000256164,-0.003138812,2690915,156.5887991,157.7900016,152.885062,143.1780483,-0.01494494,0.00200751,0.01695245,-0.025083456,-0.008131006,-0.004919197,0.002738186
361,-0.01494494,-0.00949339,52151374,108.6867652,106.1259295,100.5580114,100.6438409,-0.000220821,-0.006307058,1411673,798.1124,791.1214,756.9535,751.1314,0.000394106,-0.005286568,1411937,771.6584,766.9198,738.2008,732.1401,-0.011010053,-0.011616651,77162,21.0374,18.3465,16.06005,13.473125,-0.007603249,-0.006094376,19955336,57.06118299,56.55615251,53.5257068,52.75445003,0.003135779,-0.004610816,28326266,127.204,125.1096,120.9122,113.98245,-0.004061945,-0.00586286,14017314,40.26310889,40.54332847,39.9431498,38.63572091,-0.00694259,-0.007260016,18062474,35.87231635,35.15983612,33.1796511,31.93778045,-0.004112582,-0.003355272,2702143,156.335881,157.7121626,153.0181615,143.2809953,0.01110713,0.00241886,0.00868827,-0.023469716,-0.032157986,9.76102E-05,0.002464336
362,0.01110713,0.001063076,28943627,108.8268382,106.4169985,100.7546275,100.6398114,-0.008853819,-0.001021616,1472732,798.2324,792.4618,757.8663,751.3319,-0.010897616,0.001666215,1533206,771.61,768.007,738.9859,732.2531,-0.001469148,0.001961746,123264,21.0378,18.4713,16.13825,13.529225,-0.003153469,0.000527241,21688720,57.03257253,56.62637656,53.60211396,52.76949385,-0.000471069,0.002356453,15064940,127.354,125.3186,121.0047,114.096,0.000769231,-0.003330771,9840941,40.17221613,40.48895158,39.94199586,38.64015266,-0.007313109,0.006821282,25518796,35.92828745,35.19644002,33.2493658,31.95118483,-0.003107601,0.002208079,2533325,156.0956485,157.624328,153.1401824,143.3859239,0.00079646,0.00226195,0.00146549,-0.02161018,-0.02014469,-0.000663045,0.002447228
363,0.00079646,0.005305509,24312351,109.0090924,106.6914661,100.9570699,100.6341363,0.01109961,-0.008202484,1367271,798.7836,793.6124,758.8265,751.58535,0.009684075,-0.006589954,1153247,772.0444,768.9916,739.8017,732.42085,0.032305433,0.009483167,131758,21.0762,18.6111,16.21095,13.588625,0.01791674,-0.001207938,28065071,57.04369882,56.71232881,53.68826584,52.78834171,0.008463287,0.004040718,15637111,127.5356,125.505,121.1135,114.21235,0.010282776,-0.001781171,10644622,40.0960091,40.44251292,39.94411428,38.6478367,0.007588076,0.003496503,22391576,36.00053384,35.24395727,33.32384774,31.96741263,0.015876102,0.00140333,2987195,155.9676037,157.5902224,153.2682461,143.5038588,0.002286921,0.00287567,0.000588749,-0.01401775,-0.013429001,0.000321349,0.002460858
364,0.002286921,-0.006932865,29460438,109.2120391,106.9822533,101.1732135,100.6473636,0.007437071,-0.003493568,1470280,799.3224,794.7454,759.6753,751.88355,0.004769557,-0.000153539,1109834,772.4236,769.8836,740.5061,732.6343,0.027242837,-0.005486968,269471,21.1524,18.7639,16.29075,13.652725,0.002591569,-0.003791143,20536400,57.04926196,56.81704835,53.77080136,52.81347593,0.000154787,-0.000386907,12047636,127.73,125.6774,121.2109,114.3479,0.005353046,-0.004817444,8103466,40.01424532,40.40996617,39.94584231,38.66102164,0.003484321,0.00133547,19020799,36.08151331,35.29466514,33.39953102,31.98735014,0.008280782,0.002147956,3309408,155.8895083,157.5917474,153.3897664,143.6399719,-0.008748674,0.000518579,0.009267253,-0.029699289,-0.020432036,-0.001900621,0.002016514
365,-0.008748674,0.002585362,35327541,109.3767841,107.2358432,101.3709562,100.6551606,-0.005686112,0.001196053,1349974,799.684,795.6566,760.4104,752.08405,-0.008228399,0.001703204,1314746,772.6384,770.56,741.1272,732.7705,0.005057471,-0.005489478,185561,21.2288,18.9085,16.37175,13.717425,-0.007092199,0.002961673,25463536,57.02740675,56.85357097,53.85021513,52.83022459,-0.008437839,-0.000468421,14532241,127.9144,125.8008,121.2994,114.46505,-0.003312102,0.003323108,8795189,39.93684756,40.36769509,39.94488937,38.67046101,-0.004534542,0.004019293,17674969,36.16765323,35.33235414,33.47638723,32.00572437,-0.003278069,0.004996521,3374838,155.8522445,157.5547251,153.5090114,143.7686416,0.004534946,-0.000979302,0.005514248,-0.022578981,-0.028093229,0.001995357,0.001419151
366,0.004534946,-0.002301496,34981711,109.5916689,107.5158393,101.5704238,100.6766704,0.000572424,-0.001877969,1660201,800.1944,796.6496,761.0572,752.3039,0.001236588,-0.003911024,1585333,772.9536,771.3332,741.6683,732.93995,-0.000919963,0.003222836,170855,21.298,19.0575,16.45215,13.781225,0.000521105,-0.003385417,29910788,57.0047568,56.89623916,53.9223034,52.84767465,0.001874561,0.000857566,18402945,128.0896,125.954,121.3771,114.58365,0.000764331,-0.00203666,12861882,39.86460965,40.3321715,39.93899899,38.67794773,0.007472645,-0.001589404,24279306,36.27324411,35.40654943,33.55416202,32.02279643,-0.000314663,-0.004973245,3596878,155.8609659,157.5502532,153.6097487,143.892018,-0.001685742,-0.00383433,0.002148588,-0.026566219,-0.028714807,-0.000563218,0.000168513
